"SEQ #","W/H #","DEV ID","SYSFLG1","SYSFLG2","SYSFLG3","SYSFLG4","LOGIN ID","TR DATE(YMD)","TR TYPE","OPE SEQ #","RESULT","RSN CODE","TRUCK NO","CUST NO","SHIP NO","CHECK TYPE","SHIP P/N","SHIP QTY","TAG TYPE","P/N","CUST P/N","QTY","TAG SEQ #","SCAN DATE(YMD)","SCAN TIME"
"7275","01","K4"," "," "," "," ","1      ","20260304","1","0035","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090287","20260304","205236",""
"7276","01","K4"," "," "," "," ","1      ","20260304","1","0036","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    726","20260304","205238",""
"7277","01","K4"," "," "," "," ","1      ","20260304","1","0037","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090222","20260304","205239",""
"7278","01","K4"," "," "," "," ","1      ","20260304","1","0038","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    730","20260304","205241",""
"7279","01","K4"," "," "," "," ","1      ","20260304","1","0039","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090318","20260304","205242",""
"7280","01","K4"," "," "," "," ","1      ","20260304","1","0040","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    734","20260304","205243",""
"7281","01","K4"," "," "," "," ","1      ","20260304","1","0041","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090338","20260304","205245",""
"7282","01","K4"," "," "," "," ","1      ","20260304","1","0042","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    738","20260304","205245",""
"7283","01","K4"," "," "," "," ","1      ","20260304","1","0043","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090239","20260304","205247",""
"7284","01","K4"," "," "," "," ","1      ","20260304","1","0044","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    742","20260304","205248",""
"7285","01","K4"," "," "," "," ","1      ","20260304","1","0045","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090358","20260304","205249",""
"7286","01","K4"," "," "," "," ","1      ","20260304","1","0046","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    746","20260304","205249",""
"7287","01","K4"," "," "," "," ","1      ","20260304","1","0047","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090224","20260304","205250",""
"7288","01","K4"," "," "," "," ","1      ","20260304","1","0048","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    709","20260304","205252",""
"7289","01","K4"," "," "," "," ","1      ","20260304","1","0049","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090192","20260304","205253",""
"7290","01","K4"," "," "," "," ","1      ","20260304","1","0050","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    713","20260304","205254",""
"7291","01","K4"," "," "," "," ","1      ","20260304","1","0051","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090247","20260304","205255",""
"7292","01","K4"," "," "," "," ","1      ","20260304","1","0052","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    717","20260304","205256",""
"7293","01","K4"," "," "," "," ","1      ","20260304","1","0053","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090182","20260304","205257",""
"7294","01","K4"," "," "," "," ","1      ","20260304","1","0054","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    721","20260304","205258",""
"7295","01","K4"," "," "," "," ","1      ","20260304","1","0055","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090237","20260304","205259",""
"7296","01","K4"," "," "," "," ","1      ","20260304","1","0056","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    725","20260304","205300",""
"7297","01","K4"," "," "," "," ","1      ","20260304","1","0057","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090333","20260304","205301",""
"7298","01","K4"," "," "," "," ","1      ","20260304","1","0058","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    729","20260304","205302",""
"7299","01","K4"," "," "," "," ","1      ","20260304","1","0059","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090171","20260304","205303",""
"7300","01","K4"," "," "," "," ","1      ","20260304","1","0060","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    733","20260304","205305",""
"7301","01","K4"," "," "," "," ","1      ","20260304","1","0061","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090253","20260304","205311",""
"7302","01","K4"," "," "," "," ","1      ","20260304","1","0062","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    737","20260304","205313",""
"7303","01","K4"," "," "," "," ","1      ","20260304","1","0063","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090387","20260304","205315",""
"7304","01","K4"," "," "," "," ","1      ","20260304","1","0064","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    741","20260304","205316",""
"7305","01","K4"," "," "," "," ","1      ","20260304","1","0065","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090200","20260304","205317",""
"7306","01","K4"," "," "," "," ","1      ","20260304","1","0066","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    745","20260304","205318",""
"7307","01","K4"," "," "," "," ","1      ","20260304","1","0067","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090286","20260304","205319",""
"7308","01","K4"," "," "," "," ","1      ","20260304","1","0068","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    708","20260304","205320",""
"7309","01","K4"," "," "," "," ","1      ","20260304","1","0069","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090189","20260304","205321",""
"7310","01","K4"," "," "," "," ","1      ","20260304","1","0070","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    712","20260304","205322",""
"7311","01","K4"," "," "," "," ","1      ","20260304","1","0071","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090308","20260304","205323",""
"7312","01","K4"," "," "," "," ","1      ","20260304","1","0072","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    716","20260304","205325",""
"7313","01","K4"," "," "," "," ","1      ","20260304","1","0073","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090304","20260304","205332",""
"7314","01","K4"," "," "," "," ","1      ","20260304","1","0074","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    720","20260304","205333",""
"7315","01","K4"," "," "," "," ","1      ","20260304","1","0075","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090261","20260304","205334",""
"7316","01","K4"," "," "," "," ","1      ","20260304","1","0076","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    724","20260304","205335",""
"7317","01","K4"," "," "," "," ","1      ","20260304","1","0077","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090278","20260304","205336",""
"7318","01","K4"," "," "," "," ","1      ","20260304","1","0078","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    728","20260304","205337",""
"7319","01","K4"," "," "," "," ","1      ","20260304","1","0079","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090256","20260304","205338",""
"7320","01","K4"," "," "," "," ","1      ","20260304","1","0080","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    732","20260304","205339",""
"7321","01","K4"," "," "," "," ","1      ","20260304","1","0081","0","2000","0641516","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090330","20260304","205341",""
"7322","01","K4"," "," "," "," ","1      ","20260304","1","0082","0","3000","0641516","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    736","20260304","205342",""
"7323","01","K4"," "," "," "," ","1      ","20260304","3","0083","0","0000","0641516","10000800","00","1","               ","       ","  ","               ","                         ","       ","       ","20260304","205345",""
"7324","01","K4"," "," "," "," ","1      ","20260304","1","0002","0","1000","0641515","10000800","00","1","               ","       ","  ","               ","                         ","       ","       ","20260304","205505",""
"7325","01","K4"," "," "," "," ","1      ","20260304","1","0003","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090273","20260304","205722",""
"7326","01","K4"," "," "," "," ","1      ","20260304","1","0004","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    680","20260304","205724",""
"7327","01","K4"," "," "," "," ","1      ","20260304","1","0005","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090343","20260304","205727",""
"7328","01","K4"," "," "," "," ","1      ","20260304","1","0006","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    684","20260304","205728",""
"7329","01","K4"," "," "," "," ","1      ","20260304","1","0007","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090241","20260304","205729",""
"7330","01","K4"," "," "," "," ","1      ","20260304","1","0008","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    688","20260304","205730",""
"7331","01","K4"," "," "," "," ","1      ","20260304","1","0009","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090208","20260304","205731",""
"7332","01","K4"," "," "," "," ","1      ","20260304","1","0010","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    692","20260304","205732",""
"7333","01","K4"," "," "," "," ","1      ","20260304","1","0011","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090288","20260304","205733",""
"7334","01","K4"," "," "," "," ","1      ","20260304","1","0012","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    696","20260304","205734",""
"7335","01","K4"," "," "," "," ","1      ","20260304","1","0013","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090176","20260304","205735",""
"7336","01","K4"," "," "," "," ","1      ","20260304","1","0014","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    700","20260304","205736",""
"7337","01","K4"," "," "," "," ","1      ","20260304","1","0015","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090362","20260304","205738",""
"7338","01","K4"," "," "," "," ","1      ","20260304","1","0016","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    704","20260304","205739",""
"7339","01","K4"," "," "," "," ","1      ","20260304","1","0017","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090386","20260304","205741",""
"7340","01","K4"," "," "," "," ","1      ","20260304","1","0018","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    679","20260304","205743",""
"7341","01","K4"," "," "," "," ","1      ","20260304","1","0019","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090283","20260304","205744",""
"7342","01","K4"," "," "," "," ","1      ","20260304","1","0020","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    683","20260304","205745",""
"7343","01","K4"," "," "," "," ","1      ","20260304","1","0021","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090168","20260304","205746",""
"7344","01","K4"," "," "," "," ","1      ","20260304","1","0022","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    687","20260304","205747",""
"7345","01","K4"," "," "," "," ","1      ","20260304","1","0023","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090403","20260304","205749",""
"7346","01","K4"," "," "," "," ","1      ","20260304","1","0024","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    691","20260304","205750",""
"7347","01","K4"," "," "," "," ","1      ","20260304","1","0025","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090246","20260304","205752",""
"7348","01","K4"," "," "," "," ","1      ","20260304","1","0026","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    695","20260304","205753",""
"7349","01","K4"," "," "," "," ","1      ","20260304","1","0027","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090260","20260304","205756",""
"7350","01","K4"," "," "," "," ","1      ","20260304","1","0028","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    699","20260304","205757",""
"7351","01","K4"," "," "," "," ","1      ","20260304","1","0029","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090181","20260304","205758",""
"7352","01","K4"," "," "," "," ","1      ","20260304","1","0030","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    703","20260304","205759",""
"7353","01","K4"," "," "," "," ","1      ","20260304","1","0031","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090234","20260304","205802",""
"7354","01","K4"," "," "," "," ","1      ","20260304","1","0032","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    678","20260304","205804",""
"7355","01","K4"," "," "," "," ","1      ","20260304","1","0033","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090263","20260304","205805",""
"7356","01","K4"," "," "," "," ","1      ","20260304","1","0034","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    682","20260304","205806",""
"7357","01","K4"," "," "," "," ","1      ","20260304","1","0035","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090233","20260304","205806",""
"7358","01","K4"," "," "," "," ","1      ","20260304","1","0036","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    686","20260304","205807",""
"7359","01","K4"," "," "," "," ","1      ","20260304","1","0037","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090232","20260304","205808",""
"7360","01","K4"," "," "," "," ","1      ","20260304","1","0038","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    690","20260304","205809",""
"7361","01","K4"," "," "," "," ","1      ","20260304","1","0039","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090229","20260304","205810",""
"7362","01","K4"," "," "," "," ","1      ","20260304","1","0040","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    694","20260304","205811",""
"7363","01","K4"," "," "," "," ","1      ","20260304","1","0041","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090321","20260304","205812",""
"7364","01","K4"," "," "," "," ","1      ","20260304","1","0042","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    698","20260304","205813",""
"7365","01","K4"," "," "," "," ","1      ","20260304","1","0043","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090204","20260304","205814",""
"7366","01","K4"," "," "," "," ","1      ","20260304","1","0044","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    702","20260304","205816",""
"7367","01","K4"," "," "," "," ","1      ","20260304","1","0045","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090281","20260304","205820",""
"7368","01","K4"," "," "," "," ","1      ","20260304","1","0046","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    706","20260304","205823",""
"7369","01","K4"," "," "," "," ","1      ","20260304","1","0047","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090334","20260304","205825",""
"7370","01","K4"," "," "," "," ","1      ","20260304","1","0048","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    701","20260304","205826",""
"7371","01","K4"," "," "," "," ","1      ","20260304","1","0049","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090335","20260304","205827",""
"7372","01","K4"," "," "," "," ","1      ","20260304","1","0050","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    697","20260304","205828",""
"7373","01","K4"," "," "," "," ","1      ","20260304","1","0051","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090352","20260304","205830",""
"7374","01","K4"," "," "," "," ","1      ","20260304","1","0052","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    693","20260304","205831",""
"7375","01","K4"," "," "," "," ","1      ","20260304","1","0053","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090173","20260304","205832",""
"7376","01","K4"," "," "," "," ","1      ","20260304","1","0054","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    689","20260304","205833",""
"7377","01","K4"," "," "," "," ","1      ","20260304","1","0055","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090380","20260304","205833",""
"7378","01","K4"," "," "," "," ","1      ","20260304","1","0056","0","3000","0641515","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    685","20260304","205835",""
"7379","01","K4"," "," "," "," ","1      ","20260304","1","0057","0","2000","0641515","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0090228","20260304","205840",""
