"SEQ #","W/H #","DEV ID","SYSFLG1","SYSFLG2","SYSFLG3","SYSFLG4","LOGIN ID","TR DATE(YMD)","TR TYPE","OPE SEQ #","RESULT","RSN CODE","TRUCK NO","CUST NO","SHIP NO","CHECK TYPE","SHIP P/N","SHIP QTY","TAG TYPE","P/N","CUST P/N","QTY","TAG SEQ #","SCAN DATE(YMD)","SCAN TIME"
"0343","01","00"," "," "," "," ","1      ","20250227","1","0001","0","1000","0641597","10000307","05","1","MA060054-13203A","0000060","  ","               ","                         ","       ","       ","20250303","210820",""
"0344","01","00"," "," "," "," ","1      ","20250227","1","0002","0","2000","0641597","10000307","05","1","               ","       ","11","MA060054-13203A","8983200270               ","     60","0074456","20250303","210823",""
"0345","01","00"," "," "," "," ","1      ","20250227","1","0003","0","3000","0641597","10000307","05","1","               ","       ","UR","MA060054-13203A","8983200270               ","0000060","    539","20250303","210824",""
"0346","01","00"," "," "," "," ","1      ","20250227","3","0004","0","0000","0641597","10000307","05","1","               ","       ","  ","               ","                         ","       ","       ","20250303","210829",""
"0347","01","00"," "," "," "," ","1      ","20250227","1","0001","0","1000","0631344","10000800","00","1","JK214000-03300H","0000590","  ","               ","                         ","       ","       ","20250303","213620",""
"0348","01","00"," "," "," "," ","1      ","20250227","1","0001","0","1000","0631345","10000800","00","1","JK214000-03300H","0000400","  ","               ","                         ","       ","       ","20250303","213624",""
"0349","01","00"," "," "," "," ","1      ","20250227","1","0002","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070499","20250303","213817",""
"0350","01","00"," "," "," "," ","1      ","20250227","1","0003","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    660","20250303","213818",""
"0351","01","00"," "," "," "," ","1      ","20250227","1","0004","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070751","20250303","213819",""
"0352","01","00"," "," "," "," ","1      ","20250227","1","0005","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    664","20250303","213820",""
"0353","01","00"," "," "," "," ","1      ","20250227","1","0006","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070587","20250303","213822",""
"0354","01","00"," "," "," "," ","1      ","20250227","1","0007","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    668","20250303","213823",""
"0355","01","00"," "," "," "," ","1      ","20250227","1","0008","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070561","20250303","213823",""
"0356","01","00"," "," "," "," ","1      ","20250227","1","0009","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    672","20250303","213824",""
"0357","01","00"," "," "," "," ","1      ","20250227","1","0010","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070740","20250303","213826",""
"0358","01","00"," "," "," "," ","1      ","20250227","1","0011","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    676","20250303","213827",""
"0359","01","00"," "," "," "," ","1      ","20250227","1","0012","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070619","20250303","213828",""
"0360","01","00"," "," "," "," ","1      ","20250227","1","0013","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    680","20250303","213829",""
"0361","01","00"," "," "," "," ","1      ","20250227","1","0014","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070538","20250303","213830",""
"0362","01","00"," "," "," "," ","1      ","20250227","1","0015","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    684","20250303","213831",""
"0363","01","00"," "," "," "," ","1      ","20250227","1","0016","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070585","20250303","213914",""
"0364","01","00"," "," "," "," ","1      ","20250227","1","0017","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    688","20250303","213915",""
"0365","01","00"," "," "," "," ","1      ","20250227","1","0018","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070730","20250303","213916",""
"0366","01","00"," "," "," "," ","1      ","20250227","1","0019","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    692","20250303","213917",""
"0367","01","00"," "," "," "," ","1      ","20250227","1","0020","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070701","20250303","213918",""
"0368","01","00"," "," "," "," ","1      ","20250227","1","0021","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    696","20250303","213919",""
"0369","01","00"," "," "," "," ","1      ","20250227","1","0022","1","2141","0631345","10000800","00","1","               ","       ","EK","JK214000-03300H","31300-K2F-N811-M1        ","     10","0000659","20250303","213922",""
"0370","01","00"," "," "," "," ","1      ","20250227","1","0023","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070569","20250303","213923",""
"0371","01","00"," "," "," "," ","1      ","20250227","1","0024","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    659","20250303","213924",""
"0372","01","00"," "," "," "," ","1      ","20250227","1","0025","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070588","20250303","213925",""
"0373","01","00"," "," "," "," ","1      ","20250227","1","0026","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    663","20250303","213926",""
"0374","01","00"," "," "," "," ","1      ","20250227","1","0027","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070528","20250303","213928",""
"0375","01","00"," "," "," "," ","1      ","20250227","1","0028","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    667","20250303","213929",""
"0376","01","00"," "," "," "," ","1      ","20250227","1","0029","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070572","20250303","213930",""
"0377","01","00"," "," "," "," ","1      ","20250227","1","0030","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    671","20250303","213931",""
"0378","01","00"," "," "," "," ","1      ","20250227","1","0031","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070735","20250303","213936",""
"0379","01","00"," "," "," "," ","1      ","20250227","1","0032","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    675","20250303","213937",""
"0380","01","00"," "," "," "," ","1      ","20250227","1","0033","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070720","20250303","213938",""
"0381","01","00"," "," "," "," ","1      ","20250227","1","0034","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    679","20250303","213939",""
"0382","01","00"," "," "," "," ","1      ","20250227","1","0035","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070685","20250303","213940",""
"0383","01","00"," "," "," "," ","1      ","20250227","1","0036","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    683","20250303","213941",""
"0384","01","00"," "," "," "," ","1      ","20250227","1","0037","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070537","20250303","213942",""
"0385","01","00"," "," "," "," ","1      ","20250227","1","0038","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    687","20250303","213943",""
"0386","01","00"," "," "," "," ","1      ","20250227","1","0039","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070512","20250303","213944",""
"0387","01","00"," "," "," "," ","1      ","20250227","1","0040","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    691","20250303","213945",""
"0388","01","00"," "," "," "," ","1      ","20250227","1","0041","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070717","20250303","213946",""
"0389","01","00"," "," "," "," ","1      ","20250227","1","0042","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    695","20250303","213947",""
"0390","01","00"," "," "," "," ","1      ","20250227","1","0043","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070738","20250303","213947",""
"0391","01","00"," "," "," "," ","1      ","20250227","1","0044","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    658","20250303","213948",""
"0392","01","00"," "," "," "," ","1      ","20250227","1","0045","1","2141","0631345","10000800","00","1","               ","       ","EK","JK214000-03300H","31300-K2F-N811-M1        ","     10","0000662","20250303","213955",""
"0393","01","00"," "," "," "," ","1      ","20250227","1","0046","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070759","20250303","213957",""
"0394","01","00"," "," "," "," ","1      ","20250227","1","0047","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    662","20250303","213958",""
"0395","01","00"," "," "," "," ","1      ","20250227","1","0048","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070559","20250303","213959",""
"0396","01","00"," "," "," "," ","1      ","20250227","1","0049","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    666","20250303","214000",""
"0397","01","00"," "," "," "," ","1      ","20250227","1","0050","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070574","20250303","214001",""
"0398","01","00"," "," "," "," ","1      ","20250227","1","0051","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    670","20250303","214002",""
"0399","01","00"," "," "," "," ","1      ","20250227","1","0052","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070748","20250303","214003",""
"0400","01","00"," "," "," "," ","1      ","20250227","1","0053","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    674","20250303","214004",""
"0401","01","00"," "," "," "," ","1      ","20250227","1","0054","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070674","20250303","214005",""
"0402","01","00"," "," "," "," ","1      ","20250227","1","0055","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    678","20250303","214006",""
"0403","01","00"," "," "," "," ","1      ","20250227","1","0056","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070518","20250303","214007",""
"0404","01","00"," "," "," "," ","1      ","20250227","1","0057","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    682","20250303","214008",""
"0405","01","00"," "," "," "," ","1      ","20250227","1","0058","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070631","20250303","214009",""
"0406","01","00"," "," "," "," ","1      ","20250227","1","0059","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    686","20250303","214010",""
"0407","01","00"," "," "," "," ","1      ","20250227","1","0060","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070575","20250303","214014",""
"0408","01","00"," "," "," "," ","1      ","20250227","1","0061","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    690","20250303","214015",""
"0409","01","00"," "," "," "," ","1      ","20250227","1","0062","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070741","20250303","214016",""
"0410","01","00"," "," "," "," ","1      ","20250227","1","0063","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    694","20250303","214017",""
"0411","01","00"," "," "," "," ","1      ","20250227","1","0064","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070762","20250303","214024",""
"0412","01","00"," "," "," "," ","1      ","20250227","1","0065","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    657","20250303","214025",""
"0413","01","00"," "," "," "," ","1      ","20250227","1","0066","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070596","20250303","214026",""
"0414","01","00"," "," "," "," ","1      ","20250227","1","0067","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    661","20250303","214027",""
"0415","01","00"," "," "," "," ","1      ","20250227","1","0068","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070633","20250303","214030",""
"0416","01","00"," "," "," "," ","1      ","20250227","1","0069","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    665","20250303","214031",""
"0417","01","00"," "," "," "," ","1      ","20250227","1","0070","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070545","20250303","214032",""
"0418","01","00"," "," "," "," ","1      ","20250227","1","0071","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    669","20250303","214033",""
"0419","01","00"," "," "," "," ","1      ","20250227","1","0072","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070638","20250303","214034",""
"0420","01","00"," "," "," "," ","1      ","20250227","1","0073","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    673","20250303","214035",""
"0421","01","00"," "," "," "," ","1      ","20250227","1","0074","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070729","20250303","214041",""
"0422","01","00"," "," "," "," ","1      ","20250227","1","0075","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    693","20250303","214042",""
"0423","01","00"," "," "," "," ","1      ","20250227","1","0076","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070746","20250303","214043",""
"0424","01","00"," "," "," "," ","1      ","20250227","1","0077","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    689","20250303","214044",""
"0425","01","00"," "," "," "," ","1      ","20250227","1","0078","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070694","20250303","214045",""
"0426","01","00"," "," "," "," ","1      ","20250227","1","0079","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    685","20250303","214046",""
"0427","01","00"," "," "," "," ","1      ","20250227","1","0080","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070722","20250303","214047",""
"0428","01","00"," "," "," "," ","1      ","20250227","1","0081","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    681","20250303","214048",""
"0429","01","00"," "," "," "," ","1      ","20250227","1","0082","0","2000","0631345","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070732","20250303","214052",""
"0430","01","00"," "," "," "," ","1      ","20250227","1","0083","0","3000","0631345","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    677","20250303","214053",""
"0431","01","00"," "," "," "," ","1      ","20250227","3","0084","0","0000","0631345","10000800","00","1","               ","       ","  ","               ","                         ","       ","       ","20250303","214102",""
"0432","01","00"," "," "," "," ","1      ","20250227","1","0002","0","1000","0631344","10000800","00","1","               ","       ","  ","               ","                         ","       ","       ","20250303","214106",""
"0433","01","00"," "," "," "," ","1      ","20250227","1","0003","0","2000","0631344","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070603","20250303","214108",""
"0434","01","00"," "," "," "," ","1      ","20250227","1","0004","0","3000","0631344","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    639","20250303","214109",""
"0435","01","00"," "," "," "," ","1      ","20250227","1","0005","0","2000","0631344","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070517","20250303","214110",""
"0436","01","00"," "," "," "," ","1      ","20250227","1","0006","0","3000","0631344","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    643","20250303","214111",""
"0437","01","00"," "," "," "," ","1      ","20250227","1","0007","0","2000","0631344","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070673","20250303","214117",""
"0438","01","00"," "," "," "," ","1      ","20250227","1","0008","0","3000","0631344","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    647","20250303","214118",""
"0439","01","00"," "," "," "," ","1      ","20250227","1","0009","0","2000","0631344","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070641","20250303","214119",""
"0440","01","00"," "," "," "," ","1      ","20250227","1","0010","0","3000","0631344","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    651","20250303","214120",""
"0441","01","00"," "," "," "," ","1      ","20250227","1","0011","0","2000","0631344","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070513","20250303","214121",""
"0442","01","00"," "," "," "," ","1      ","20250227","1","0012","0","3000","0631344","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    655","20250303","214122",""
"0443","01","00"," "," "," "," ","1      ","20250227","1","0013","0","2000","0631344","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070591","20250303","214126",""
"0444","01","00"," "," "," "," ","1      ","20250227","1","0014","0","3000","0631344","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    641","20250303","214127",""
"0445","01","00"," "," "," "," ","1      ","20250227","1","0015","0","2000","0631344","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070616","20250303","214129",""
"0446","01","00"," "," "," "," ","1      ","20250227","1","0016","0","3000","0631344","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    645","20250303","214130",""
"0447","01","00"," "," "," "," ","1      ","20250227","1","0017","0","2000","0631344","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070582","20250303","214136",""
"0448","01","00"," "," "," "," ","1      ","20250227","1","0018","0","3000","0631344","10000800","00","1","               ","       ","UR","JK214000-03300H","31300-K2F-N811-M1        ","0000010","    649","20250303","214137",""
"0449","01","00"," "," "," "," ","1      ","20250227","1","0019","0","2000","0631344","10000800","00","1","               ","       ","11","JK214000-03300H","31300-K2F-N811-M1        ","     10","0070592","20250303","214138",""
